"Year","Quarter","Month","Group","Unit","Population","Deflator","Total Disposable Income (nominal $)","Total Factor Income (nominal $)","Total Posttax Income (nominal $)","Total Pretax Income (nominal $)","Disposable Income Per Unit (nominal $)","Factor Income Per Unit (nominal $)","Posttax Income Per Unit (nominal $)","Pretax Income Per Unit (nominal $)","Disposable Income Share","Factor Income Share","Posttax Income Share","Pretax Income Share"
"1981","4","10","Top 1%","Households","1097124.877166743","0.38814321","211764854382.2025","321546531342.0966","257448258592.1072","322507553101.0255","193018.0044126537","293081.0685584586","234657.2062580072","293957.0142041454","0.096805905","0.1155833982","0.0925425779","0.1159288484"
"1981","4","11","Top 1%","Households","1098798.821840971","0.39042956","211818503980.5795","320418019831.2959","257334440495.7949","321414608253.1526","192772.7803945862","291607.5385796782","234196.1379833358","292514.5184581121","0.0965789861","0.1150054183","0.0923632659","0.1153631169"
"1981","4","12","Top 1%","Households","1100512.978391696","0.3917253","210331713677.6962","317722678618.4059","255965646150.7594","318440718424.3413","191121.5204250274","288704.1632918586","232587.5761363859","289356.6224813766","0.0960697753","0.1143063913","0.0920881997","0.1145647191"
"1982","1","1","Top 1%","Households","1102302.238151582","0.39403298","209831704319.2688","315677568620.3738","254603815298.8939","316889176951.2965","190357.6869000369","286380.2301170359","230974.5970631716","287479.3917525547","0.0956060243","0.1136871586","0.0916922429","0.1141235029"
"1982","1","2","Top 1%","Households","1104163.678999699","0.39544076","210226475183.6885","316839232953.4757","255397140510.7751","318118989933.7224","190394.3040167198","286949.5157099458","231303.6965154916","288108.5440357155","0.0954607861","0.1136308882","0.0915953606","0.1140898584"
"1982","1","3","Top 1%","Households","1106090.887017312","0.39693651","212026148245.4809","318630165906.5363","257032208178.3407","319821017483.7876","191689.6258111585","288068.7018096274","232378.9221982061","289145.3326644955","0.0959451399","0.1140828262","0.0920282","0.1145092002"
"1982","2","4","Top 1%","Households","1108074.256541579","0.3978658","219538617651.0246","325750198079.4865","263551689390.13","326849788916.5288","198126.2684833313","293978.6716967765","237846.5954192489","294971.015694077","0.0980603165","0.1156912013","0.0936012054","0.1160817244"
"1982","2","5","Top 1%","Households","1110039.4786408779","0.40055668","220942125987.2083","329733642673.6638","266573361363.9985","331053141622.174","199039.8812281234","297046.7708746599","240147.6402356324","298235.466388558","0.0983615132","0.1161563767","0.0939066931","0.116621201"
"1982","2","6","Top 1%","Households","1111944.7422880773","0.40341008","222391480713.5434","332650144434.8533","268419973997.7401","334083548033.8368","200002.2773217334","299160.679289108","241396.8642411182","300449.7753605854","0.0989557043","0.1168669517","0.0943015498","0.1173705364"
"1982","3","7","Top 1%","Households","1113831.9507583822","0.40534079","226326200819.0533","333841331324.4843","269123777178.6687","334675681815.7937","203196.0033692274","299723.2491824099","241619.7317696162","300472.3303079256","0.0990426579","0.1171461174","0.0944364966","0.1174388945"
"1982","3","8","Top 1%","Households","1115694.73466494","0.40629014","229096584868.1714","337336455093.8836","271981028792.8285","338169279614.2567","205339.8458826397","302355.5141139846","243777.2809553578","303101.9768286475","0.1000928039","0.1181221632","0.0952372234","0.1184137865"
"1982","3","9","Top 1%","Households","1117509.045951483","0.40724984","230269420517.6116","338328681484.1566","272548256088.7169","338990762492.1121","206055.9790113849","302752.5215208372","243889.0826665842","303344.9829513322","0.1006593091","0.118669062","0.0955965238","0.1189012874"
"1982","4","10","Top 1%","Households","1119330.194861705","0.40952376","233439264085.2468","341049038280.2668","274691597822.3161","341037922140.9108","208552.637243998","304690.2869643429","245407.1185457967","304680.3559007417","0.1015408748","0.1194832966","0.0962355968","0.1194794023"
"1982","4","11","Top 1%","Households","1121124.729046066","0.41070822","237033782430.4283","344145038551.3477","277244704111.9385","343903458693.9163","211424.9880404599","306964.0956400731","247291.5786523042","306748.615728541","0.1024525685","0.1202924262","0.09690809","0.1202079846"
"1982","4","12","Top 1%","Households","1122918.3346270511","0.4112626","241192697386.3127","348939476412.9391","281914398592.535","348976660495.7462","214790.9513530374","310743.4135259983","251055.1211955816","310776.5273167883","0.1036126006","0.1211007097","0.0978394125","0.1211136144"
"1983","1","1","Top 1%","Households","1124733.8840642641","0.41309252","244855492038.7592","351616397930.4165","285909600373.0777","352766465671.4116","217700.8228417246","312621.8591902279","254201.9978449779","313644.3835022361","0.1041847313","0.1208776427","0.0982891546","0.1212730103"
"1983","1","2","Top 1%","Households","1126482.831499699","0.41366035","247944467633.1459","355826795473.0073","289201959693.0195","356924743372.0117","220104.9680473645","315874.1398653109","256730.0198512584","316848.8088689588","0.1051861881","0.1218817976","0.0990607101","0.1222578798"
"1983","1","3","Top 1%","Households","1128176.552944739","0.41402957","249694839576.2695","359985600038.8285","291986898337.0352","361111686087.8339","221326.0317496602","319086.2273278086","258813.1242179232","320084.3743342023","0.1051449684","0.1222363531","0.0991467814","0.1226187258"
"1983","2","4","Top 1%","Households","1129825.6427518148","0.41571242","253667988342.9597","366648619848.726","297045989128.2924","367975218198.757","224519.5884606791","324517.8777813123","262913.1238381209","325692.0397934259","0.1058509568","0.1231913949","0.099805394","0.1236371229"
"1983","2","5","Top 1%","Households","1131391.897720314","0.41658467","254421487267.1466","371555274055.5857","299865398190.6373","372765185697.1107","224874.7651276189","328405.457741254","265041.1398515827","329474.8587542565","0.1055940947","0.1236180282","0.0997665","0.124020571"
"1983","2","6","Top 1%","Households","1132862.2958688692","0.41772392","255267537120.3534","374923685695.6212","302423308527.8721","376688752770.3137","225329.7139919123","330952.5677240999","266955.0479618735","332510.6274116092","0.1054487019","0.1237071816","0.0997854676","0.1242895712"
"1983","3","7","Top 1%","Households","1134282.9060787542","0.41955101","261845496176.3825","379469791691.6183","307763804943.4786","382209859444.7747","230846.7268378303","334545.9846551468","271328.9632543491","336961.6674962371","0.1061872719","0.1238340024","0.1004338802","0.1247281798"
"1983","3","8","Top 1%","Households","1135673.828523233","0.42111728","263501173683.2767","382182483708.4997","310099433279.8398","385216288266.3887","232021.8772901714","336524.8666560085","273053.2530480832","339196.2362708512","0.1065719414","0.1242350475","0.1008032007","0.1252212383"
"1983","3","9","Top 1%","Households","1137059.355568098","0.4226318","269081058776.2075","388283047194.0792","316586387031.103","391817276536.7405","236646.4489813455","341480.0162301863","278425.559299787","344588.2350978772","0.1074747311","0.1246575745","0.1016394909","0.1257922325"
"1983","4","10","Top 1%","Households","1138477.613806209","0.42370024","272631295255.4239","392539826693.8562","321671472159.6388","396427934763.2393","239470.0536481792","344793.627853164","282545.2764804153","348208.8096909379","0.1074244126","0.1242257144","0.1017982532","0.1254561703"
"1983","4","11","Top 1%","Households","1139920.2722409093","0.42446846","278415354972.3703","398099511683.5753","327446033053.5206","402324627163.0941","244241.0769878214","349234.5222538875","287253.4518662535","352941.0231227709","0.1083974464","0.1248257488","0.1026720578","0.1261505513"
"1983","4","12","Top 1%","Households","1141395.6215536299","0.42471483","283536369938.5319","405488989623.0737","333854875428.5458","410038197574.1338","248412.0006984008","355257.1798647129","292497.0703620832","359242.8338002588","0.1091420359","0.1255821639","0.1033966866","0.1269910789"
"1984","1","1","Top 1%","Households","1142949.13413815","0.42640507","290910944891.5059","416269298312.9941","343230189153.2172","421464997671.8943","254526.5893314401","364206.3201936675","300302.2434695073","368752.1912247682","0.1104850386","0.126941029","0.1046678048","0.1285254542"
"1984","1","2","Top 1%","Households","1144599.293999699","0.42908233","297718171584.5911","425116041460.365","351323992058.588","430858021946.1705","260106.8977984792","371410.3649101821","306940.5982515663","376426.9506410195","0.1115560217","0.1279195808","0.1057151771","0.1296473717"
"1984","1","3","Top 1%","Households","1146342.465605212","0.43028089","303105548346.9853","431615370780.2531","357563517704.325","437718157110.6859","264410.9918644256","376515.2070436312","311916.8384951606","381838.9096137972","0.112385203","0.1285466614","0.1064920293","0.1303642347"
"1984","2","4","Top 1%","Households","1148164.929044928","0.43166947","306953832178.9288","435272105120.2444","362221562137.8611","441787737610.2302","267342.9787079985","379102.421707232","315478.685139047","384777.2444832645","0.1125041267","0.1282887851","0.1067584249","0.1302091538"
"1984","2","5","Top 1%","Households","1150006.202032482","0.43212318","307818234940.5238","435634696843.731","363822612509.1779","442628989461.8875","267666.5868379634","378810.7369106401","316365.7829550572","384892.6976911951","0.1125787148","0.1280373912","0.106931102","0.1300930839"
"1984","2","6","Top 1%","Households","1151809.975943766","0.43296352","311549903394.533","438815913663.6405","368293697073.9589","446247439474.531","270487.2417338254","380979.4348274202","319752.1333952571","387431.4763673464","0.1129075135","0.1278935286","0.107339727","0.1300594573"
"1984","3","7","Top 1%","Households","1153609.468700687","0.43474194","314851977807.7274","440462984659.8339","371634477808.9327","448426499392.3611","272927.6989745463","381812.9068894766","322149.2956602597","388716.0356766358","0.113421813","0.1278239734","0.107849689","0.1301350142"
"1984","3","8","Top 1%","Households","1155413.728189782","0.43633509","319960269979.3706","444522098222.9281","376573334449.3253","452860180829.2866","276922.6833410237","384729.8048980021","325920.7721543286","391946.339030258","0.1140758094","0.1280588871","0.1084840609","0.1304609405"
"1984","3","9","Top 1%","Households","1157217.4920335931","0.43720892","323683963717.699","449142075647.7313","381820749167.5468","458167316632.7632","279708.8412039858","388122.4391608947","329947.2672993979","395921.5270999921","0.1144979875","0.1281685265","0.1089575114","0.1307439963"
"1984","4","10","Top 1%","Households","1159104.206370896","0.4385497","326220014724.6512","452201894415.3236","384353816449.7773","461076516860.7042","281441.4898432917","390130.4920902218","331595.5669362741","397786.9412658888","0.1153259392","0.1290220425","0.1096636606","0.1315541458"
"1984","4","11","Top 1%","Households","1161087.583269917","0.43922672","329183019110.8282","456653713124.5267","389041980159.4387","466402233859.8165","283512.6512883424","393298.2487319984","335066.8681373699","401694.274041162","0.1157100425","0.1292532954","0.1101161693","0.1320125601"
"1984","4","12","Top 1%","Households","1163139.1364791521","0.44029012","331456008956.4354","459828157472.3585","391501546458.0994","469409622962.5278","284966.7753075183","395333.7507533866","336590.4681388189","403571.3426198013","0.115421114","0.1292727201","0.1100638761","0.1319663835"
"1985","1","1","Top 1%","Households","1165245.618729262","0.44207516","333266017634.3123","463678833655.0508","394618907995.2444","473458127520.9027","286004.9523273468","397923.6876777169","338657.2767598896","406316.1619412259","0.1158650292","0.1297867821","0.1104564519","0.1325240716"
"1985","1","2","Top 1%","Households","1167396.3614996988","0.44377959","333614154542.7927","465611451901.8854","395745276236.4321","475412243733.1475","285776.2500768928","398846.0708441273","338998.20942395","407241.4986135539","0.1159307993","0.1299599641","0.1104591423","0.1326955292"
"1985","1","3","Top 1%","Households","1169593.626135036","0.44524437","334256320700.5193","467193498854.7885","397001173304.1666","477090771146.3493","285788.4253397321","399449.422786824","339435.137498202","407911.5690147123","0.1155633782","0.1295976118","0.1101265408","0.132343075"
"1985","2","4","Top 1%","Households","1171803.664057099","0.44570172","336680054216.3159","469049909774.6741","399146202368.0908","479002212375.4096","287317.8029249705","400280.2894050504","340625.4943649343","408773.4379639805","0.1157593667","0.1296832588","0.1103562303","0.1324348788"
"1985","2","5","Top 1%","Households","1173978.91357092","0.44652155","341616114800.7385","474251315823.7026","404156622124.9433","484283491470.6581","290989.9921129218","403969.1942857482","344262.2499032886","412514.6421902939","0.1159648715","0.1298002998","0.1106157192","0.1325460571"
